EOG actualPrice$,EOG predictedPrice$,Percentage Error%
89.970001,90.81536102294922,0.9396021046495513
93.050003,93.57576751708984,0.5650343902620185
80.32,81.15157318115234,1.0353251757374884
41.91,40.99494934082031,2.1833706971598286
49.860001000000004,50.802398681640625,1.890087570677387
88.0,87.77658081054688,0.2538854425603693
51.77,52.82676696777344,2.041272875745479
87.209999,86.22598266601562,1.1283297159358658
75.019997,77.99542236328125,3.9661763293342256
70.839996,69.3404312133789,2.116833528083617
76.440002,75.84539031982422,0.7778802519861108
68.440002,68.06609344482422,0.5463304270151659
51.259997999999996,51.2850456237793,0.04886387974361786
43.259997999999996,44.93922805786133,3.8817155235682907
109.400002,107.02067565917969,2.1748869262546386
91.870003,92.23493194580078,0.3972231782780983
118.68,117.66643524169922,0.8540316466976644
83.379997,82.35443878173828,1.2299811167679964
